:************************
:    TREND DATA FILE
:************************
DATE,TIME,Julabo_Ext_PV,WEITGHT(g),BALANCE POSITION,Now Pressure(kPa)
8/3/2019,2:55:00,30.3256,13.6009,2.0,496.59155091565896
8/3/2019,2:57:00,30.3256,13.6009,2.0,496.59132775429936
8/3/2019,2:59:00,30.3256,13.6009,2.0,496.59110459293976
8/3/2019,3:01:00,30.3256,13.6009,2.0,496.5908814315801
8/3/2019,3:03:00,30.3256,13.6009,2.0,496.59067598471324
8/3/2019,3:05:00,30.3256,13.6009,2.0,496.5904807158
8/3/2019,3:07:00,30.3256,13.6009,2.0,496.59028544688687
8/3/2019,3:09:00,30.3256,13.6009,2.0,496.59009017811064
8/3/2019,3:11:00,30.3256,13.6009,2.0,496.589894911921
8/3/2019,3:14:00,30.3256,13.6009,2.0,496.58969964573134
8/3/2019,3:16:00,30.3256,13.6009,2.0,496.58950437954167
8/3/2019,3:18:00,30.3256,13.6009,2.0,496.5892961280964
8/3/2019,3:20:00,30.3256,13.6009,2.0,496.5890729636242
8/3/2019,3:22:00,30.3256,13.6009,2.0,496.58884979915194
8/3/2019,3:24:00,30.3256,13.6009,2.0,496.58862663467977
8/3/2019,3:26:00,30.330856160730495,13.6009,2.0,496.58840347294864
8/3/2019,3:28:00,30.336580578864332,13.6009,2.0,496.58818031158904
8/3/2019,3:31:00,30.34230499699817,13.6009,2.0,496.58795715022944
8/3/2019,3:33:00,30.3461,13.6009,2.0,496.58775049096187
8/3/2019,3:35:00,30.3461,13.6009,2.0,496.58758311760766
8/3/2019,3:37:00,30.3461,13.6009,2.0,496.5874157442535
8/3/2019,3:39:00,30.3461,13.6009,2.0,496.5872483708994
8/3/2019,3:41:00,30.3461,13.6009,2.0,496.5870413322733
8/3/2019,3:43:00,30.3461,13.600914417156499,2.0,496.5868181709137
8/3/2019,3:45:00,30.3461,13.600942341147396,2.0,496.5865950095541
8/3/2019,3:47:00,30.3461,13.600970265138294,2.0,496.58637536682664
8/3/2019,3:50:00,30.3461,13.600998189129191,2.0,496.5861800979134
8/3/2019,3:52:00,30.3461,13.601,2.0,496.5859848290002
8/3/2019,3:54:00,30.3461,13.601,2.0,496.585789560087
8/3/2019,3:56:00,30.3461,13.601,2.0,496.5855942926482
8/3/2019,3:58:00,30.3461,13.601,2.0,496.58539902645856
8/3/2019,4:00:00,30.3461,13.601,2.0,496.5852037602689
8/3/2019,4:02:00,30.3461,13.601,2.0,496.5850084940792
8/3/2019,4:04:00,30.3461,13.601,2.0,496.58478654615953
8/3/2019,4:06:00,30.3461,13.601,2.0,496.58456338479994
8/3/2019,4:09:00,30.3461,13.601,2.0,496.58434022344034
8/3/2019,4:11:00,30.3461,13.601,2.0,496.5841274283084
8/3/2019,4:13:00,30.3461,13.601,2.0,496.58393215939526
8/3/2019,4:15:00,30.3461,13.601,2.0,496.58373689048204
8/3/2019,4:17:00,30.3461,13.601,2.0,496.5835416215689
8/3/2019,4:19:00,30.350840104435726,13.601,2.0,496.5833244054842
8/3/2019,4:21:00,30.356564522569563,13.601,2.0,496.5831012441246
8/3/2019,4:23:00,30.362288940703404,13.601,2.0,496.582878082765
8/3/2019,4:26:00,30.3666,13.601,2.0,496.5826549207766
8/3/2019,4:28:00,30.3666,13.601,2.0,496.5824317563044
8/3/2019,4:30:00,30.3666,13.601,2.0,496.58220859183217
8/3/2019,4:32:00,30.3666,13.601,2.0,496.58198542736
8/3/2019,4:34:00,30.3666,13.601,2.0,496.5817966971658
8/3/2019,4:36:00,30.3666,13.601,2.0,496.5816293238117
8/3/2019,4:38:00,30.3666,13.601,2.0,496.5814619504575
8/3/2019,4:40:00,30.36704005417254,13.601,2.0,496.5812927696728
8/3/2019,4:42:00,30.372736548315483,13.601,2.0,496.5810696114257
8/3/2019,4:45:00,30.37843304245843,13.601,2.0,496.5808464531786
8/3/2019,4:47:00,30.38412953660137,13.601,2.0,496.5806232949315
8/3/2019,4:49:00,30.387,13.601,2.0,496.5804126171613
8/3/2019,4:51:00,30.387,13.601,2.0,496.58021734824814
8/3/2019,4:53:00,30.387,13.601,2.0,496.5800220793349
8/3/2019,4:55:00,30.387,13.601,2.0,496.57982681042176
8/3/2019,4:57:00,30.387,13.601,2.0,496.57963154385817
8/3/2019,4:59:00,30.387,13.601,2.0,496.5794362776685
8/3/2019,5:01:00,30.387,13.601,2.0,496.57924101147887
8/3/2019,5:04:00,30.387,13.601,2.0,496.5790379937514
8/3/2019,5:06:00,30.387,13.601,2.0,496.57881482927917
8/3/2019,5:08:00,30.387,13.601,2.0,496.578591664807
8/3/2019,5:10:00,30.387,13.601,2.0,496.57836850033476
8/3/2019,5:12:00,30.387,13.601,2.0,496.57816467076725
8/3/2019,5:14:00,30.387,13.601,2.0,496.57796940457763
8/3/2019,5:16:00,30.387,13.601,2.0,496.57777413838795
8/3/2019,5:18:00,30.387,13.601,2.0,496.5775788719036
8/3/2019,5:21:00,30.387,13.601,2.0,496.57738360299044
8/3/2019,5:23:00,30.387,13.601,2.0,496.5771883340772
8/3/2019,5:25:00,30.387,13.601,2.0,496.57699306516406
8/3/2019,5:27:00,30.387,13.601,2.0,496.57676859701246
8/3/2019,5:29:00,30.387,13.601,2.0,496.5765175404829
8/3/2019,5:31:00,30.387,13.601,2.0,496.5762664839533
8/3/2019,5:33:00,30.387,13.601,2.0,496.5760154274238
8/3/2019,5:35:00,30.392650573139914,13.601,2.0,496.5758429139295
8/3/2019,5:37:00,30.39837499127375,13.601,2.0,496.5756755429098
8/3/2019,5:40:00,30.404099409407593,13.601,2.0,496.57550817189
8/3/2019,5:42:00,30.4075,13.601,2.0,496.57533093338543
8/3/2019,5:44:00,30.4075,13.601,2.0,496.5751356644722
8/3/2019,5:46:00,30.4075,13.601,2.0,496.57494039555905
8/3/2019,5:48:00,30.4075,13.601,2.0,496.57474512664584
8/3/2019,5:50:00,30.4075,13.601,2.0,496.5745284112306
8/3/2019,5:52:00,30.4075,13.601,2.0,496.574305249871
8/3/2019,5:54:00,30.4075,13.601,2.0,496.5740820885114
8/3/2019,5:57:00,30.4075,13.601,2.0,496.57386406075653
8/3/2019,5:59:00,30.4075,13.601,2.0,496.5736687918433
8/3/2019,6:01:00,30.4075,13.601,2.0,496.57347352293016
8/3/2019,6:03:00,30.4075,13.601,2.0,496.57327825401694
8/3/2019,6:05:00,30.407481826296774,13.601,2.0,496.5730829867358
8/3/2019,6:07:00,30.407453931126824,13.601,2.0,496.5728877205462
8/3/2019,6:09:00,30.407426035956874,13.601,2.0,496.5726924543565
8/3/2019,6:11:00,30.4074,13.601,2.0,496.57249638473553
8/3/2019,6:13:00,30.4074,13.601,2.0,496.5722453247043
8/3/2019,6:16:00,30.4074,13.601,2.0,496.57199426467304
8/3/2019,6:18:00,30.4074,13.601,2.0,496.5717432046418
8/3/2019,6:20:00,30.4074,13.601,2.0,496.57152809740995
8/3/2019,6:22:00,30.4074,13.601,2.0,496.57136072639025
8/3/2019,6:24:00,30.4074,13.601,2.0,496.57119335537055
8/3/2019,6:26:00,30.4074,13.601,2.0,496.57102598435085
8/3/2019,6:28:00,30.4074,13.601,2.0,496.5708350488863
8/3/2019,6:30:00,30.4074,13.601,2.0,496.5706397826966
8/3/2019,6:32:00,30.4074,13.601,2.0,496.57044451650694
8/3/2019,6:35:00,30.4074,13.601,2.0,496.5702419995537
8/3/2019,6:37:00,30.4074,13.601,2.0,496.57001883508144
8/3/2019,6:39:00,30.4074,13.601,2.0,496.5697956706092
8/3/2019,6:41:00,30.4074,13.601,2.0,496.56957250613704
8/3/2019,6:43:00,30.4074,13.601,2.0,496.5693681757954
8/3/2019,6:45:00,30.4074,13.601013723436933,2.0,496.5691729096057
8/3/2019,6:47:00,30.4074,13.601041647817711,2.0,496.5689776434161
8/3/2019,6:49:00,30.4074,13.601069572198487,2.0,496.5687823769806
8/3/2019,6:52:00,30.4074,13.601097496579264,2.0,496.5685871080674
8/3/2019,6:54:00,30.4074,13.6011,2.0,496.56839183915423
8/3/2019,6:56:00,30.4074,13.6011,2.0,496.568196570241
8/3/2019,6:58:00,30.4074,13.6011,2.0,496.5679872030908
8/3/2019,7:00:00,30.4074,13.6011,2.0,496.56776404173115
8/3/2019,7:02:00,30.4074,13.6011,2.0,496.56754088037155
8/3/2019,7:04:00,30.4074,13.6011,2.0,496.56731771901195
8/3/2019,7:06:00,30.4074,13.6011,2.0,496.5671202354385
8/3/2019,7:08:00,30.4074,13.6011,2.0,496.56692496652533
8/3/2019,7:11:00,30.4074,13.6011,2.0,496.5667296976121
8/3/2019,7:13:00,30.4074,13.6011,2.0,496.40161721308044
8/3/2019,7:15:00,30.4074,13.6011,2.0,495.91030456591096
8/3/2019,7:17:00,30.4074,13.6011,2.0,495.4189919187415
8/3/2019,7:19:00,30.4074,13.6011,2.0,494.927679271572
8/3/2019,7:21:00,30.4119978526451,13.6011,2.0,494.8033540853046
8/3/2019,7:23:00,30.417722270778942,13.6011,2.0,494.80315881639143
8/3/2019,7:25:00,30.42344668891278,13.6011,2.0,494.8029635474782
8/3/2019,7:27:00,30.427893805877513,13.6011,2.0,494.80276827856505
8/3/2019,7:30:00,30.427865910707563,13.6011,2.0,494.80257300965184
8/3/2019,7:32:00,30.42783801553761,13.6011,2.0,494.8023777407387
8/3/2019,7:34:00,30.42781012036766,13.6011,2.0,494.80218247182546
8/3/2019,7:36:00,30.4278,13.6011,2.0,494.80209920931287
8/3/2019,7:38:00,30.4278,13.6011,2.0,494.8020978405133
8/3/2019,7:40:00,30.4278,13.6011,2.0,494.80209647171364
8/3/2019,7:42:00,30.4278,13.6011,2.0,494.802095102914
8/3/2019,7:44:00,30.4278,13.6011,2.0,494.8020937341144
8/3/2019,7:47:00,30.4278,13.6011,2.0,494.80209236531476
8/3/2019,7:49:00,30.4278,13.6011,2.0,494.8020909965151
8/3/2019,7:51:00,30.4278,13.6011,2.0,494.8020896277155
8/3/2019,7:53:00,30.4278,13.6011,2.0,494.8020882589159
8/3/2019,7:55:00,30.4278,13.6011,2.0,494.80208689011624
8/3/2019,7:57:00,30.4278,13.6011,2.0,494.8020855213166
8/3/2019,7:59:00,30.4278,13.6011,2.0,494.802084152517
8/3/2019,8:01:00,30.4278,13.6011,2.0,494.80208278371737
8/3/2019,8:03:00,30.4278,13.6011,2.0,494.8020814149177
8/3/2019,8:06:00,30.4278,13.6011,2.0,494.80208004611814
8/3/2019,8:08:00,30.4278,13.6011,2.0,494.8020786773185
8/3/2019,8:10:00,30.4278,13.6011,2.0,494.80207730851885
8/3/2019,8:12:00,30.4278,13.6011,2.0,494.80207593971926
8/3/2019,8:14:00,30.4278,13.6011,2.0,494.8020745709196
8/3/2019,8:16:00,30.4278,13.6011,2.0,494.80207320211997
8/3/2019,8:18:00,30.4278,13.6011,2.0,494.8020718333203
8/3/2019,8:20:00,30.4278,13.6011,2.0,494.80207046452074
8/3/2019,8:23:00,30.4278,13.6011,2.0,494.8020690957211
8/3/2019,8:25:00,30.4278,13.6011,2.0,494.80206772692145
8/3/2019,8:27:00,30.4278,13.6011,2.0,494.80206635812186
8/3/2019,8:29:00,30.4278,13.6011,2.0,494.8020649893222
8/3/2019,8:31:00,30.4278,13.6011,2.0,494.8020636205226
8/3/2019,8:33:00,30.4278,13.6011,2.0,494.802062251723
8/3/2019,8:35:00,30.4278,13.6011,2.0,494.80206088292334
8/3/2019,8:37:00,30.4278,13.6011,2.0,494.8020595141237
8/3/2019,8:39:00,30.4278,13.6011,2.0,494.8020581453241
8/3/2019,8:42:00,30.4278,13.6011,2.0,494.80205677652447
8/3/2019,8:44:00,30.4278,13.6011,2.0,494.8020554077248
8/3/2019,8:46:00,30.4278,13.6011,2.0,494.8020540389252
8/3/2019,8:48:00,30.4278,13.6011,2.0,494.8020526701256
8/3/2019,8:50:00,30.4278,13.6011,2.0,494.80205130132595
8/3/2019,8:52:00,30.427777993193484,13.6011,2.0,494.8020499325263
8/3/2019,8:54:00,30.42775009763446,13.601115545285733,2.0,494.8020485637267
8/3/2019,8:56:00,30.42772220207543,13.60114346927663,2.0,494.80204719492707
8/3/2019,8:58:00,30.4277,13.601171393267526,2.0,494.8020458261274
8/3/2019,9:01:00,30.4277,13.601199317258423,2.0,494.80204445732784
8/3/2019,9:03:00,30.4277,13.6012,2.0,494.8020430885282
8/3/2019,9:05:00,30.4277,13.6012,2.0,494.80204171972855
8/3/2019,9:07:00,30.4277,13.6012,2.0,494.8020403509289
8/3/2019,9:09:00,30.4277,13.6012,2.0,494.8020389821293
8/3/2019,9:11:00,30.4277,13.6012,2.0,494.8020376133297
8/3/2019,9:13:00,30.4277,13.6012,2.0,494.80203624453003
8/3/2019,9:15:00,30.4277,13.6012,2.0,494.80203487573044
8/3/2019,9:18:00,30.4277,13.6012,2.0,494.8020335069308
8/3/2019,9:20:00,30.4277,13.6012,2.0,494.80203213813115
8/3/2019,9:22:00,30.425131573080677,13.6012,2.0,494.80203076933157
8/3/2019,9:24:00,30.419418879754772,13.6012,2.0,494.8020294005319
8/3/2019,9:26:00,30.41370618642887,13.6012,2.0,494.8020280317323
8/3/2019,9:28:00,30.407993493102968,13.6012,2.0,494.8020266629327
8/3/2019,9:30:00,30.4072,13.6012,2.0,494.80202529413305
8/3/2019,9:32:00,30.4072,13.6012,2.0,494.8020239253334
8/3/2019,9:34:00,30.4072,13.6012,2.0,494.80202255653376
8/3/2019,9:37:00,30.40562158283405,13.6012,2.0,494.80202118773417
8/3/2019,9:39:00,30.39990888950815,13.601201538590416,2.0,494.8020198189345
8/3/2019,9:41:00,30.39419619618225,13.601229462191444,2.0,494.8020184501349
8/3/2019,9:43:00,30.38848350285635,13.601257385792472,2.0,494.8020170813353
8/3/2019,9:45:00,30.3867,13.6012853093935,2.0,494.80201571253565
8/3/2019,9:47:00,30.3867,13.6013,2.0,494.802014343736
8/3/2019,9:49:00,30.3867,13.6013,2.0,494.8020129749364
8/3/2019,9:51:00,30.3867,13.6013,2.0,494.8020116061368
8/3/2019,9:54:00,30.3867,13.6013,2.0,494.80201023733713
8/3/2019,9:56:00,30.3867,13.6013,2.0,494.80200886853754
8/3/2019,9:58:00,30.3867,13.6013,2.0,494.8020074997379
8/3/2019,10:00:00,30.3867,13.6013,2.0,494.80200613093825
8/3/2019,10:02:00,30.3867,13.6013,2.0,494.8020047621386
8/3/2019,10:04:00,30.3867,13.6013,2.0,494.802003393339
8/3/2019,10:06:00,30.3867,13.6013,2.0,494.8020020245394
8/3/2019,10:08:00,30.3867,13.6013,2.0,494.80200065573973
8/3/2019,10:10:00,30.3867,13.6013,2.0,494.80199928694014
8/3/2019,10:13:00,30.3867,13.6013,2.0,494.8019979181405
8/3/2019,10:15:00,30.3867,13.6013,2.0,494.80199654934086
8/3/2019,10:17:00,30.3867,13.6013,2.0,494.80199518054127
8/3/2019,10:19:00,30.3867,13.6013,2.0,494.8019938117416
8/3/2019,10:21:00,30.3867,13.6013,2.0,494.801992442942
8/3/2019,10:23:00,30.39107151294295,13.6013,2.0,494.8019910741424
8/3/2019,10:25:00,30.396796011002206,13.6013,2.0,494.80198970534275
8/3/2019,10:27:00,30.40252050906146,13.6013,2.0,494.8019883365431
8/3/2019,10:29:00,30.40719490780775,13.6013,2.0,494.80198696774346
8/3/2019,10:32:00,30.40716701302686,13.6013,2.0,494.8019855989439
8/3/2019,10:34:00,30.407139118245976,13.6013,2.0,494.8019842301442
8/3/2019,10:36:00,30.40711122346509,13.6013,2.0,494.8019828613446
8/3/2019,10:38:00,30.41052119849769,13.6013,2.0,494.801981492545
8/3/2019,10:40:00,30.416245616631528,13.6013,2.0,494.80198012374535
8/3/2019,10:42:00,30.42197003476537,13.6013,2.0,494.8019787549457
8/3/2019,10:44:00,30.4276,13.6013,2.0,494.8019773861461
8/3/2019,10:46:00,30.4276,13.6013,2.0,494.8019760173465
8/3/2019,10:49:00,30.4276,13.6013,2.0,494.80197464854683
8/3/2019,10:51:00,30.4276,13.6013,2.0,494.8019732797472
8/3/2019,10:53:00,30.4276,13.6013,2.0,494.8019719109476
8/3/2019,10:55:00,30.4276,13.6013,2.0,494.80197054214796
8/3/2019,10:57:00,30.4276,13.6013,2.0,494.8019691733483
8/3/2019,10:59:00,30.4276,13.6013,2.0,494.8019678045487
8/3/2019,11:01:00,30.4276,13.6013,2.0,494.8019664357491
8/3/2019,11:03:00,30.4276,13.6013,2.0,494.80196506694944
8/3/2019,11:05:00,30.4276,13.6013,2.0,494.80196369814985
8/3/2019,11:08:00,30.4276,13.6013,2.0,494.8019623293502
8/3/2019,11:10:00,30.4276,13.6013,2.0,494.80196096055056
8/3/2019,11:12:00,30.4276,13.6013,2.0,494.801959591751
8/3/2019,11:14:00,30.4276,13.6013,2.0,494.8019582229513
8/3/2019,11:16:00,30.4276,13.6013,2.0,494.8019568541517
8/3/2019,11:18:00,30.4276,13.6013,2.0,494.80195548535204
8/3/2019,11:20:00,30.4276,13.6013,2.0,494.80195411655245
8/3/2019,11:22:00,30.4276,13.6013,2.0,494.8019527477528
8/3/2019,11:24:00,30.4276,13.6013,2.0,494.80195137895316
8/3/2019,11:27:00,30.4276,13.6013,2.0,494.8019500101536
8/3/2019,11:29:00,30.4276,13.6013,2.0,494.80194864135393
8/3/2019,11:31:00,30.430505142202925,13.6013,2.0,494.8019472725543
8/3/2019,11:33:00,30.436229560336763,13.6013,2.0,494.8019459037547
8/3/2019,11:35:00,30.441953978470604,13.6013,2.0,494.80194453495506
8/3/2019,11:37:00,30.44767839660444,13.6013,2.0,494.8019431661554
8/3/2019,11:39:00,30.4481,13.6013,2.0,494.8019417973558
8/3/2019,11:41:00,30.4481,13.6013,2.0,494.8019404285562
8/3/2019,11:44:00,30.4481,13.6013,2.0,494.80193905975653
8/3/2019,11:46:00,30.448090472404704,13.6013,2.0,494.8019376909569
8/3/2019,11:48:00,30.44806257723475,13.6013,2.0,494.8019363221573
8/3/2019,11:50:00,30.4480346820648,13.6013,2.0,494.80193495335766
8/3/2019,11:52:00,30.44800678689485,13.6013,2.0,494.801933584558
8/3/2019,11:54:00,30.448,13.6013,2.0,494.8019322157584
8/3/2019,11:56:00,30.448,13.6013,2.0,494.8019308469588
8/3/2019,11:58:00,30.448,13.6013,2.0,494.80192947815914
8/3/2019,12:00:00,30.448,13.6013,2.0,494.80192810935955
8/3/2019,12:03:00,30.448,13.6013,2.0,494.8019267405599
8/3/2019,12:05:00,30.448,13.6013,2.0,494.80192537176026
8/3/2019,12:07:00,30.448,13.6013,2.0,494.8019240029606
8/3/2019,12:09:00,30.448,13.6013,2.0,494.80192263416103
8/3/2019,12:11:00,30.448,13.6013,2.0,494.8019212653614
8/3/2019,12:13:00,30.448,13.6013,2.0,494.80191989656174
8/3/2019,12:15:00,30.448,13.6013,2.0,494.80191852776215
8/3/2019,12:17:00,30.448,13.6013,2.0,494.8019171589625
8/3/2019,12:20:00,30.448,13.6013,2.0,494.80191579016287
8/3/2019,12:22:00,30.448,13.6013,2.0,494.8019144213633
8/3/2019,12:24:00,30.448,13.6013,2.0,494.80191305256363
8/3/2019,12:26:00,30.448,13.6013,2.0,494.801911683764
8/3/2019,12:28:00,30.448,13.6013,2.0,494.8019103149644
8/3/2019,12:30:00,30.448,13.6013,2.0,494.80190894616476
8/3/2019,12:32:00,30.448,13.6013,2.0,494.8019075773651
8/3/2019,12:34:00,30.448,13.6013,2.0,494.80190620856547
8/3/2019,12:36:00,30.448,13.6013,2.0,494.8019048397659
8/3/2019,12:39:00,30.448,13.6013,2.0,494.80190347096624
8/3/2019,12:41:00,30.448,13.6013,2.0,494.8019021021666
8/3/2019,12:43:00,30.448,13.6013,2.0,494.801900733367
8/3/2019,12:45:00,30.448,13.6013,2.0,494.80189936456736
8/3/2019,12:47:00,30.448,13.6013,2.0,494.8018979957677
8/3/2019,12:49:00,30.448,13.6013,2.0,494.80189662696813
8/3/2019,12:51:00,30.448,13.6013,2.0,494.8018952581685
8/3/2019,12:53:00,30.448,13.6013,2.0,494.80189388936884
8/3/2019,12:55:00,30.448,13.6013,2.0,494.80189252056925
8/3/2019,12:58:00,30.448,13.6013,2.0,494.8018911517696
8/3/2019,13:00:00,30.448,13.6013,2.0,494.80188978296997
8/3/2019,13:02:00,30.448,13.6013,2.0,494.8018884141703
8/3/2019,13:04:00,30.448,13.6013,2.0,494.80188704537073
8/3/2019,13:06:00,30.448,13.6013,2.0,494.8018856765711
8/3/2019,13:08:00,30.448,13.6013,2.0,494.80188430777145
8/3/2019,13:10:00,30.448,13.6013,2.0,494.80188293897186
8/3/2019,13:12:00,30.448,13.6013,2.0,494.8018815701722
8/3/2019,13:15:00,30.448,13.6013,2.0,494.80188020137257
8/3/2019,13:17:00,30.447990973123005,13.6013,2.0,494.801878832573
8/3/2019,13:19:00,30.44796307795305,13.6013,2.0,494.80187746377334
8/3/2019,13:21:00,30.4479351827831,13.6013,2.0,494.8018760949737
8/3/2019,13:23:00,30.447907287613152,13.6013,2.0,494.80187472617405
8/3/2019,13:25:00,30.4479,13.6013,2.0,494.80187335737446
8/3/2019,13:27:00,30.4479,13.6013,2.0,494.8018719885748
8/3/2019,13:29:00,30.4479,13.6013,2.0,494.8018706197752
8/3/2019,13:31:00,30.4479,13.6013,2.0,494.8018692509756
8/3/2019,13:34:00,30.4479,13.6013,2.0,494.80186788217594
8/3/2019,13:36:00,30.4479,13.6013,2.0,494.8018665133763
8/3/2019,13:38:00,30.4479,13.6013,2.0,494.8018651445767
8/3/2019,13:40:00,30.4479,13.6013,2.0,494.80186377577706
8/3/2019,13:42:00,30.4479,13.6013,2.0,494.8018624069774
8/3/2019,13:44:00,30.4479,13.6013,2.0,494.80186103817783
8/3/2019,13:46:00,30.4479,13.6013,2.0,494.8018596693782
8/3/2019,13:48:00,30.4479,13.6013,2.0,494.80185830057854
8/3/2019,13:50:00,30.4479,13.6013,2.0,494.8018569317789
8/3/2019,13:53:00,30.4479,13.6013,2.0,494.8018555629793
8/3/2019,13:55:00,30.4479,13.6013,2.0,494.80185419417967
8/3/2019,13:57:00,30.4479,13.6013,2.0,494.80185282538
8/3/2019,13:59:00,30.4479,13.6013,2.0,494.80185145658044
8/3/2019,14:01:00,30.4479,13.6013,2.0,494.8018500877808
8/3/2019,14:03:00,30.4479,13.6013,2.0,494.80184871898115
8/3/2019,14:05:00,30.4479,13.6013,2.0,494.80184735018156
8/3/2019,14:07:00,30.4479,13.6013,2.0,494.8018459813819
8/3/2019,14:10:00,30.4479,13.6013,2.0,494.8018446125823
8/3/2019,14:12:00,30.4479,13.601300240149675,2.0,494.8018432437827
8/3/2019,14:14:00,30.4479,13.601328164530452,2.0,494.80184187498304
8/3/2019,14:16:00,30.4479,13.601356088911228,2.0,494.8018405061834
8/3/2019,14:18:00,30.4479,13.601384013292005,2.0,494.80183913738375
8/3/2019,14:20:00,30.4479,13.6014,2.0,494.80183776858416
8/3/2019,14:22:00,30.4479,13.6014,2.0,494.8018363997845
8/3/2019,14:24:00,30.4479,13.6014,2.0,494.8018350309849
8/3/2019,14:26:00,30.4479,13.6014,2.0,494.8018336621853
8/3/2019,14:29:00,30.4479,13.6014,2.0,494.80183229338564
8/3/2019,14:31:00,30.4479,13.6014,2.0,494.801830924586
8/3/2019,14:33:00,30.4479,13.6014,2.0,494.8018295557864
8/3/2019,14:35:00,30.4479,13.6014,2.0,494.80182818698677
8/3/2019,14:37:00,30.4479,13.6014,2.0,494.8018268181871
8/3/2019,14:39:00,30.4479,13.6014,2.0,494.8018254493875
8/3/2019,14:41:00,30.44787515935116,13.6014,2.0,494.8018240805879
8/3/2019,14:43:00,30.447847264181206,13.6014,2.0,494.80182271178825
8/3/2019,14:46:00,30.447819369011256,13.6014,2.0,494.8018213429886
8/3/2019,14:48:00,30.4478,13.6014,2.0,494.801819974189
8/3/2019,14:50:00,30.4478,13.6014,2.0,494.80181860538937
8/3/2019,14:52:00,30.4478,13.6014,2.0,494.8018172365897
8/3/2019,14:54:00,30.4478,13.6014,2.0,494.80181586779014
8/3/2019,14:56:00,30.4478,13.6014,2.0,494.8018144989905
8/3/2019,14:58:00,30.4478,13.6014,2.0,494.80181313019085
8/3/2019,15:00:00,30.4478,13.6014,2.0,494.80181176139126
8/3/2019,15:02:00,30.4478,13.6014,2.0,494.8018103925916
8/3/2019,15:05:00,30.4478,13.6014,2.0,494.801809023792
8/3/2019,15:07:00,30.4478,13.6014,2.0,494.80180765499233
8/3/2019,15:09:00,30.4478,13.6014,2.0,494.80180628619274
8/3/2019,15:11:00,30.4478,13.6014,2.0,494.8018049173931
8/3/2019,15:13:00,30.4478,13.6014,2.0,494.80180354859345
8/3/2019,15:15:00,30.4478,13.6014,2.0,494.80180217979387
8/3/2019,15:17:00,30.4478,13.6014,2.0,494.8018008109942
8/3/2019,15:19:00,30.4478,13.6014,2.0,494.8017994421946
8/3/2019,15:21:00,30.4478,13.6014,2.0,494.801798073395
8/3/2019,15:24:00,30.4478,13.6014,2.0,494.80179670459535
8/3/2019,15:26:00,30.4478,13.6014,2.0,494.8017953357957
8/3/2019,15:28:00,30.4478,13.6014,2.0,494.8017939669961
8/3/2019,15:30:00,30.4478,13.6014,2.0,494.80179259819647
8/3/2019,15:32:00,30.4478,13.6014,2.0,494.8017912293968
8/3/2019,15:34:00,30.4478,13.6014,2.0,494.8017898605972
8/3/2019,15:36:00,30.4478,13.6014,2.0,494.8017884917976
8/3/2019,15:38:00,30.4478,13.6014,2.0,494.80178712299795
8/3/2019,15:41:00,30.4478,13.6014,2.0,494.8017857541983
8/3/2019,15:43:00,30.4478,13.6014,2.0,494.8017843853987
8/3/2019,15:45:00,30.4478,13.6014,2.0,494.8017830165991
8/3/2019,15:47:00,30.4478,13.6014,2.0,494.80178164779943
8/3/2019,15:49:00,30.451389682373474,13.6014,2.0,494.80178027899984
8/3/2019,15:51:00,30.457113940663177,13.6014,2.0,494.8017789102002
8/3/2019,15:53:00,30.46283819895288,13.6014,2.0,494.80177754140055
8/3/2019,15:55:00,30.4683,13.6014,2.0,494.8017761726009
8/3/2019,15:57:00,30.4683,13.6014,2.0,494.8017748038013
8/3/2019,16:00:00,30.4683,13.6014,2.0,494.8017734350017
8/3/2019,16:02:00,30.4683,13.6014,2.0,494.80177206620203
8/3/2019,16:04:00,30.468287138931892,13.6014,2.0,494.80177069740245
8/3/2019,16:06:00,30.468259243761942,13.6014,2.0,494.8017693286028
8/3/2019,16:08:00,30.468231348591992,13.6014,2.0,494.80176795980316
8/3/2019,16:10:00,30.46820345342204,13.6014,2.0,494.80176659100357
8/3/2019,16:12:00,30.4682,13.6014,2.0,494.8017652222039
8/3/2019,16:14:00,30.4682,13.6014,2.0,494.8017638534043
8/3/2019,16:16:00,30.4682,13.6014,2.0,494.8017624846047
8/3/2019,16:19:00,30.4682,13.6014,2.0,494.80176111580505
8/3/2019,16:21:00,30.4682,13.6014,2.0,494.8017597470054
8/3/2019,16:23:00,30.4682,13.6014,2.0,494.80175837820576
8/3/2019,16:25:00,30.4682,13.6014,2.0,494.8017570094062
8/3/2019,16:27:00,30.4682,13.6014,2.0,494.80175564060653
8/3/2019,16:29:00,30.4682,13.6014,2.0,494.8017542718069
8/3/2019,16:31:00,30.4682,13.6014,2.0,494.8017529030073
8/3/2019,16:33:00,30.468896938177146,13.6014,2.0,494.80175153420765
8/3/2019,16:36:00,30.474621276387804,13.6014,2.0,494.801750165408
8/3/2019,16:38:00,30.48034561459846,13.6014,2.0,494.8017487966084
8/3/2019,16:40:00,30.486069952809114,13.6014,2.0,494.8017474278088
8/3/2019,16:42:00,30.4887,13.6014,2.0,494.80174605900913
8/3/2019,16:44:00,30.4887,13.6014,2.0,494.80174469020955
8/3/2019,16:46:00,30.4887,13.6014,2.0,494.8017433214099
8/3/2019,16:48:00,30.4887,13.6014,2.0,494.80174195261026
